Family,genus,species
Formicidae,TACTTMPMelophorus_Australasian24,TACTTMPMelophorus Australasian24 pusillus
Formicidae,TACTTMPMelophorus_Australasian24,TACTTMPMelophorus Australasian24 quadratus
Formicidae,TACTTMPMelophorus_Australasian24,TACTTMPMelophorus Australasian24 setosus
Formicidae,TACTTMPMelophorus_Australasian24,TACTTMPMelophorus Australasian24 tenuis
Formicidae,TACTTMPMelophorus_Australasian24,TACTTMPMelophorus Australasian24 vitreus
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 armatus
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 biliran
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 laeviventris
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 mayri
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 mosalahi
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 periyarensis
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 rothneyi
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 spininodis
Formicidae,TACTTMPMeranoplus_Afrotropical03,TACTTMPMeranoplus Afrotropical03 sthenus
Formicidae,TACTTMPMeranoplus_Afrotropical04,TACTTMPMeranoplus Afrotropical04 dlusskyi
Formicidae,TACTTMPMeranoplus_Afrotropical04,TACTTMPMeranoplus Afrotropical04 magrettii
Formicidae,TACTTMPMeranoplus_Afrotropical04,TACTTMPMeranoplus Afrotropical04 nanus
Formicidae,TACTTMPMeranoplus_Afrotropical04,TACTTMPMeranoplus Afrotropical04 pulcher
Formicidae,TACTTMPMeranoplus_Afrotropical04,TACTTMPMeranoplus Afrotropical04 spinosus
Formicidae,TACTTMPMeranoplus_Afrotropical04,TACTTMPMeranoplus Afrotropical04 sylvarius
Formicidae,TACTTMPMeranoplus_Afrotropical05,TACTTMPMeranoplus Afrotropical05 bicolor
Formicidae,TACTTMPMeranoplus_Afrotropical05,TACTTMPMeranoplus Afrotropical05 clypeatus
Formicidae,TACTTMPMeranoplus_Afrotropical05,TACTTMPMeranoplus Afrotropical05 inermis
Formicidae,TACTTMPMeranoplus_Afrotropical05,TACTTMPMeranoplus Afrotropical05 mucronatus
Formicidae,TACTTMPMeranoplus_Afrotropical05,TACTTMPMeranoplus Afrotropical05 radamae
Formicidae,TACTTMPMeranoplus_Afrotropical06,TACTTMPMeranoplus Afrotropical06 bellii
Formicidae,TACTTMPMeranoplus_Afrotropical06,TACTTMPMeranoplus Afrotropical06 birmanus
Formicidae,TACTTMPMeranoplus_Afrotropical06,TACTTMPMeranoplus Afrotropical06 cryptomys
Formicidae,TACTTMPMeranoplus_Afrotropical06,TACTTMPMeranoplus Afrotropical06 glaber
Formicidae,TACTTMPMeranoplus_Afrotropical06,TACTTMPMeranoplus Afrotropical06 malaysianus
Formicidae,TACTTMPMeranoplus_Afrotropical06,TACTTMPMeranoplus Afrotropical06 peringueyi
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 angustinodis
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 astericus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 berrimah
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 boltoni
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 borneensis
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 christinae
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 convexius
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 digitatus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 diversoides
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 doddi
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 duyfkeni
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 excavatus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 fenestratus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 ferrugineus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 hilli
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 hirsutus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 hoplites
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 hospes
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 leveillei
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 levis
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 mcarthuri
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 minimus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 mjobergi
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 nepalensis
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 niger
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 pubescens
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 rugosus
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 schoedli
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 similis
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 snellingi
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 tanomtongi
Formicidae,TACTTMPMeranoplus_Australasian01,TACTTMPMeranoplus Australasian01 tricuspidatus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 ajax
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 arcuatus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 aureolus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 barretti
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 beatoni
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 castaneus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 crassispina
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 curvispina
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 deserticola
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 dichrous
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 dimidiatus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 discalis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 diversus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 froggatti
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 linae
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 loebli
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 mars
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 minor
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 montanus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 naitsabes
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 occidentalis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 oceanicus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 orientalis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 oxleyi
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 parviumgulatus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 puryi
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 raripilis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 sabronensis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 siamensis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 taurus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 testudineus
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 unicolor
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 variabilis
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 vestigator
Formicidae,TACTTMPMeranoplus_Australasian02,TACTTMPMeranoplus Australasian02 wilsoni
Formicidae,TACTTMPMesoponera_Australasian01,TACTTMPMesoponera Australasian01 papuana
Formicidae,TACTTMPMesoponera_Australasian02,TACTTMPMesoponera Australasian02 australis
Formicidae,TACTTMPMesoponera_Indomalayan03,TACTTMPMesoponera Indomalayan03 manni
Formicidae,TACTTMPMesoponera_Indomalayan03,TACTTMPMesoponera Indomalayan03 rubra
Formicidae,TACTTMPMesoponera_Indomalayan04,TACTTMPMesoponera Indomalayan04 javana
Formicidae,TACTTMPMesoponera_Indomalayan04,TACTTMPMesoponera Indomalayan04 melanaria
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 bella
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 browni
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 eccentrica
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 exolympica
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 inornata
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 laevigata
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 loweryi
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 spinosa
Formicidae,TACTTMPMesostruma_Australasian01,TACTTMPMesostruma Australasian01 turneri
Formicidae,TACTTMPMessor_Afrotropical05,TACTTMPMessor Afrotropical05 galla
Formicidae,TACTTMPMessor_Afrotropical05,TACTTMPMessor Afrotropical05 luebberti
Formicidae,TACTTMPMessor_Afrotropical12,TACTTMPMessor Afrotropical12 angularis
Formicidae,TACTTMPMessor_Afrotropical12,TACTTMPMessor Afrotropical12 cephalotes
Formicidae,TACTTMPMessor_Afrotropical12,TACTTMPMessor Afrotropical12 ferreri
Formicidae,TACTTMPMessor_Afrotropical12,TACTTMPMessor Afrotropical12 ruginodis
Formicidae,TACTTMPMessor_Afrotropical21,TACTTMPMessor Afrotropical21 collingwoodi
Formicidae,TACTTMPMessor_Afrotropical21,TACTTMPMessor Afrotropical21 incisus
Formicidae,TACTTMPMessor_Afrotropical27,TACTTMPMessor Afrotropical27 regalis
Formicidae,TACTTMPMessor_Afrotropical30,TACTTMPMessor Afrotropical30 decipiens
Formicidae,TACTTMPMessor_Afrotropical31,TACTTMPMessor Afrotropical31 capensis
Formicidae,TACTTMPMessor_Afrotropical32,TACTTMPMessor Afrotropical32 tropicorum
Formicidae,TACTTMPMessor_Afrotropical33,TACTTMPMessor Afrotropical33 denticornis
Formicidae,TACTTMPMessor_Afrotropical34,TACTTMPMessor Afrotropical34 piceus
Formicidae,TACTTMPMessor_Afrotropical34,TACTTMPMessor Afrotropical34 striatifrons
Formicidae,TACTTMPMessor_Indomalayan06,TACTTMPMessor Indomalayan06 instabilis
Formicidae,TACTTMPMessor_Indomalayan42,TACTTMPMessor Indomalayan42 himalayanus
Formicidae,TACTTMPMessor_Palearctic01,TACTTMPMessor Palearctic01 lusitanicus
Formicidae,TACTTMPMessor_Palearctic02,TACTTMPMessor Palearctic02 atanassovii
Formicidae,TACTTMPMessor_Palearctic02,TACTTMPMessor Palearctic02 hispanicus
Formicidae,TACTTMPMessor_Palearctic02,TACTTMPMessor Palearctic02 obscurior
Formicidae,TACTTMPMessor_Palearctic03,TACTTMPMessor Palearctic03 nahali
Formicidae,TACTTMPMessor_Palearctic03,TACTTMPMessor Palearctic03 striativentris
Formicidae,TACTTMPMessor_Palearctic04,TACTTMPMessor Palearctic04 antennatus
Formicidae,TACTTMPMessor_Palearctic04,TACTTMPMessor Palearctic04 ceresis
Formicidae,TACTTMPMessor_Palearctic04,TACTTMPMessor Palearctic04 erectus
Formicidae,TACTTMPMessor_Palearctic04,TACTTMPMessor Palearctic04 mediosanguineus
Formicidae,TACTTMPMessor_Palearctic07,TACTTMPMessor Palearctic07 incorruptus
Formicidae,TACTTMPMessor_Palearctic07,TACTTMPMessor Palearctic07 rugosus
Formicidae,TACTTMPMessor_Palearctic07,TACTTMPMessor Palearctic07 striatellus
Formicidae,TACTTMPMessor_Palearctic07,TACTTMPMessor Palearctic07 subgracilinodis
Formicidae,TACTTMPMessor_Palearctic07,TACTTMPMessor Palearctic07 vaucheri
Formicidae,TACTTMPMessor_Palearctic08,TACTTMPMessor Palearctic08 dentatus
Formicidae,TACTTMPMessor_Palearctic08,TACTTMPMessor Palearctic08 syriacus
Formicidae,TACTTMPMessor_Palearctic09,TACTTMPMessor Palearctic09 bucephalus
Formicidae,TACTTMPMessor_Palearctic09,TACTTMPMessor Palearctic09 carpathous
Formicidae,TACTTMPMessor_Palearctic09,TACTTMPMessor Palearctic09 inermis
Formicidae,TACTTMPMessor_Palearctic09,TACTTMPMessor Palearctic09 lamellicornis
Formicidae,TACTTMPMessor_Palearctic09,TACTTMPMessor Palearctic09 wasmanni
Formicidae,TACTTMPMessor_Palearctic10,TACTTMPMessor Palearctic10 buettikeri
Formicidae,TACTTMPMessor_Palearctic10,TACTTMPMessor Palearctic10 luridus
Formicidae,TACTTMPMessor_Palearctic10,TACTTMPMessor Palearctic10 meridionalis
Formicidae,TACTTMPMessor_Palearctic10,TACTTMPMessor Palearctic10 striaticeps
Formicidae,TACTTMPMessor_Palearctic11,TACTTMPMessor Palearctic11 hebraeus
Formicidae,TACTTMPMessor_Palearctic11,TACTTMPMessor Palearctic11 semirufus
Formicidae,TACTTMPMessor_Palearctic13,TACTTMPMessor Palearctic13 striatulus
Formicidae,TACTTMPMessor_Palearctic14,TACTTMPMessor Palearctic14 celiae
Formicidae,TACTTMPMessor_Palearctic14,TACTTMPMessor Palearctic14 ebeninus
Formicidae,TACTTMPMessor_Palearctic14,TACTTMPMessor Palearctic14 erwini
Formicidae,TACTTMPMessor_Palearctic14,TACTTMPMessor Palearctic14 rufus
Formicidae,TACTTMPMessor_Palearctic15,TACTTMPMessor Palearctic15 desertora
Formicidae,TACTTMPMessor_Palearctic15,TACTTMPMessor Palearctic15 picturatus
Formicidae,TACTTMPMessor_Palearctic16,TACTTMPMessor Palearctic16 minor
Formicidae,TACTTMPMessor_Palearctic16,TACTTMPMessor Palearctic16 tataricus
Formicidae,TACTTMPMessor_Palearctic17,TACTTMPMessor Palearctic17 kasakorum
Formicidae,TACTTMPMessor_Palearctic17,TACTTMPMessor Palearctic17 melancholicus
Formicidae,TACTTMPMessor_Palearctic17,TACTTMPMessor Palearctic17 niloticus
Formicidae,TACTTMPMessor_Palearctic17,TACTTMPMessor Palearctic17 perantennatus
Formicidae,TACTTMPMessor_Palearctic17,TACTTMPMessor Palearctic17 punctaticeps
Formicidae,TACTTMPMessor_Palearctic17,TACTTMPMessor Palearctic17 timidus
Formicidae,TACTTMPMessor_Palearctic18,TACTTMPMessor Palearctic18 berbericus
Formicidae,TACTTMPMessor_Palearctic18,TACTTMPMessor Palearctic18 medioruber
Formicidae,TACTTMPMessor_Palearctic18,TACTTMPMessor Palearctic18 santschii
Formicidae,TACTTMPMessor_Palearctic19,TACTTMPMessor Palearctic19 marocanus
Formicidae,TACTTMPMessor_Palearctic20,TACTTMPMessor Palearctic20 concolor
Formicidae,TACTTMPMessor_Palearctic20,TACTTMPMessor Palearctic20 foreli
Formicidae,TACTTMPMessor_Palearctic20,TACTTMPMessor Palearctic20 kardamenae
Formicidae,TACTTMPMessor_Palearctic20,TACTTMPMessor Palearctic20 muraywahus
Formicidae,TACTTMPMessor_Palearctic20,TACTTMPMessor Palearctic20 nuvia
Formicidae,TACTTMPMessor_Palearctic22,TACTTMPMessor Palearctic22 aegyptiacus
Formicidae,TACTTMPMessor_Palearctic23,TACTTMPMessor Palearctic23 marikovskii
Formicidae,TACTTMPMessor_Palearctic23,TACTTMPMessor Palearctic23 sanctus
Formicidae,TACTTMPMessor_Palearctic23,TACTTMPMessor Palearctic23 sordidus
Formicidae,TACTTMPMessor_Palearctic24,TACTTMPMessor Palearctic24 bouvieri
Formicidae,TACTTMPMessor_Palearctic25,TACTTMPMessor Palearctic25 hodnii
Formicidae,TACTTMPMessor_Palearctic25,TACTTMPMessor Palearctic25 postpetiolatus
Formicidae,TACTTMPMessor_Palearctic26,TACTTMPMessor Palearctic26 aphaenogasteroides
Formicidae,TACTTMPMessor_Palearctic26,TACTTMPMessor Palearctic26 arenarius
Formicidae,TACTTMPMessor_Palearctic28,TACTTMPMessor Palearctic28 brevispinosus
Formicidae,TACTTMPMessor_Palearctic28,TACTTMPMessor Palearctic28 capitatus
Formicidae,TACTTMPMessor_Palearctic28,TACTTMPMessor Palearctic28 clypeatus
Formicidae,TACTTMPMessor_Palearctic28,TACTTMPMessor Palearctic28 danaes
Formicidae,TACTTMPMessor_Palearctic28,TACTTMPMessor Palearctic28 postquadratus
Formicidae,TACTTMPMessor_Palearctic29,TACTTMPMessor Palearctic29 alexandri
Formicidae,TACTTMPMessor_Palearctic29,TACTTMPMessor Palearctic29 barbarus
Formicidae,TACTTMPMessor_Palearctic29,TACTTMPMessor Palearctic29 eglalae
Formicidae,TACTTMPMessor_Palearctic29,TACTTMPMessor Palearctic29 laboriosus
Formicidae,TACTTMPMessor_Palearctic35,TACTTMPMessor Palearctic35 maculifrons
Formicidae,TACTTMPMessor_Palearctic35,TACTTMPMessor Palearctic35 structor
Formicidae,TACTTMPMessor_Palearctic36,TACTTMPMessor Palearctic36 kisilkumensis
Formicidae,TACTTMPMessor_Palearctic36,TACTTMPMessor Palearctic36 muticus
Formicidae,TACTTMPMessor_Palearctic36,TACTTMPMessor Palearctic36 vicinus
Formicidae,TACTTMPMessor_Palearctic37,TACTTMPMessor Palearctic37 grandinidus
Formicidae,TACTTMPMessor_Palearctic37,TACTTMPMessor Palearctic37 muscatus
Formicidae,TACTTMPMessor_Palearctic37,TACTTMPMessor Palearctic37 ponticus
Formicidae,TACTTMPMessor_Palearctic38,TACTTMPMessor Palearctic38 diabarensis
Formicidae,TACTTMPMessor_Palearctic38,TACTTMPMessor Palearctic38 ibericus
Formicidae,TACTTMPMessor_Palearctic38,TACTTMPMessor Palearctic38 nondentatus
Formicidae,TACTTMPMessor_Palearctic38,TACTTMPMessor Palearctic38 varrialei
Formicidae,TACTTMPMessor_Palearctic39,TACTTMPMessor Palearctic39 intermedius
Formicidae,TACTTMPMessor_Palearctic39,TACTTMPMessor Palearctic39 mcarthuri
Formicidae,TACTTMPMessor_Palearctic39,TACTTMPMessor Palearctic39 testaceus
Formicidae,TACTTMPMessor_Palearctic39,TACTTMPMessor Palearctic39 turcmenochorassanicus
Formicidae,TACTTMPMessor_Palearctic40,TACTTMPMessor Palearctic40 boyeri
Formicidae,TACTTMPMessor_Palearctic40,TACTTMPMessor Palearctic40 orientalis
Formicidae,TACTTMPMessor_Palearctic40,TACTTMPMessor Palearctic40 tadzhikorum
Formicidae,TACTTMPMessor_Palearctic41,TACTTMPMessor Palearctic41 hismai
Formicidae,TACTTMPMessor_Palearctic41,TACTTMPMessor Palearctic41 hoggarensis
Formicidae,TACTTMPMessor_Palearctic41,TACTTMPMessor Palearctic41 reticuliventris
Formicidae,TACTTMPMessor_Palearctic41,TACTTMPMessor Palearctic41 sultanus
Formicidae,TACTTMPMessor_Palearctic43,TACTTMPMessor Palearctic43 bernardi
Formicidae,TACTTMPMessor_Palearctic43,TACTTMPMessor Palearctic43 caducus
Formicidae,TACTTMPMessor_Palearctic43,TACTTMPMessor Palearctic43 oertzeni
Formicidae,TACTTMPMessor_Palearctic43,TACTTMPMessor Palearctic43 semoni
Formicidae,TACTTMPMessor_Palearctic44,TACTTMPMessor Palearctic44 variabilis
Formicidae,TACTTMPMessor_Palearctic44,TACTTMPMessor Palearctic44 veneris
Formicidae,TACTTMPMessor_Palearctic45,TACTTMPMessor Palearctic45 caviceps
Formicidae,TACTTMPMessor_Palearctic45,TACTTMPMessor Palearctic45 clivorum
Formicidae,TACTTMPMessor_Palearctic45,TACTTMPMessor Palearctic45 excursionis
Formicidae,TACTTMPMessor_Palearctic45,TACTTMPMessor Palearctic45 hellenius
Formicidae,TACTTMPMessor_Palearctic46,TACTTMPMessor Palearctic46 aciculatus
Formicidae,TACTTMPMessor_Palearctic46,TACTTMPMessor Palearctic46 isekram
Formicidae,TACTTMPMessor_Palearctic46,TACTTMPMessor Palearctic46 platyceras
Formicidae,TACTTMPMessor_Palearctic47,TACTTMPMessor Palearctic47 aralocaspius
Formicidae,TACTTMPMessor_Palearctic47,TACTTMPMessor Palearctic47 rufotestaceus
Formicidae,TACTTMPMessor_Palearctic48,TACTTMPMessor Palearctic48 abdelazizi
Formicidae,TACTTMPMessor_Palearctic48,TACTTMPMessor Palearctic48 asmaae
Formicidae,TACTTMPMessor_Palearctic48,TACTTMPMessor Palearctic48 crawleyi
Formicidae,TACTTMPMessor_Palearctic48,TACTTMPMessor Palearctic48 creticus
Formicidae,TACTTMPMessor_Palearctic48,TACTTMPMessor Palearctic48 valentinae
Formicidae,TACTTMPMessor_Palearctic49,TACTTMPMessor Palearctic49 lobicornis
Formicidae,TACTTMPMessor_Palearctic49,TACTTMPMessor Palearctic49 olegianus
Formicidae,TACTTMPMessor_Palearctic49,TACTTMPMessor Palearctic49 sanganus
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 balinensis
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 enigmatica
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 gracilis
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 hewitti
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 hoelldobleri
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 kanak
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 krombeini
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 madagascarica
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 manni
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 mathinnae
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 mjobergi
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 murphyi
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 philwardi
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 quadridentata
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 salomonis
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 sauteri
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 truki
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 vincimus
Formicidae,TACTTMPMetapone_Afrotropical01,TACTTMPMetapone Afrotropical01 wallaceana
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 africana
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 bakeri
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 emersoni
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 greeni
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 jacobsoni
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 javana
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 leae
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 nigrolucidus
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 nivanuatu
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 shanyii
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 tecklini
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 tillyardi
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 titan
Formicidae,TACTTMPMetapone_Afrotropical02,TACTTMPMetapone Afrotropical02 tricolor
Formicidae,TACTTMPMicrodaceton_Afrotropical01,TACTTMPMicrodaceton Afrotropical01 exornatum
Formicidae,TACTTMPMicrodaceton_Afrotropical01,TACTTMPMicrodaceton Afrotropical01 tanyspinosum
Formicidae,TACTTMPMicrodaceton_Afrotropical01,TACTTMPMicrodaceton Afrotropical01 tibialis
Formicidae,TACTTMPMicrodaceton_Afrotropical01,TACTTMPMicrodaceton Afrotropical01 viriosum
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 affabile
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 excelsior
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 gabrielense
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 marshi
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 nigricans
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 pallidipes
Formicidae,TACTTMPMonomorium_Afrotropical01,TACTTMPMonomorium Afrotropical01 tchelichofi
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 arboreum
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 balathir
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 bevisi
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 chnodes
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 fridae
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 havilandi
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 jacksoni
Formicidae,TACTTMPMonomorium_Afrotropical02,TACTTMPMonomorium Afrotropical02 mavide
